name,category,subcategory,brand,description,image_url,tags,status
0.75 – Kuader Elektrik per pompe zhytese 0.75 kw,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345017/nearbuy/products/0_75___kuader_elektrik_per_pompe_zhytese_0_75_5905.png,ndertim,active
Kartuç filtri 243×63,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345022/nearbuy/products/kartu__filtri_243_63_5906.jpg,ndertim,active
0.55 – Kuader Elektrik per pompe zhytese 0.55 kw,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345028/nearbuy/products/0_55___kuader_elektrik_per_pompe_zhytese_0_55_5907.png,ndertim,active
0.37 – Kuader Elektrik per pompe zhytese 0.37 kw,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345034/nearbuy/products/0_37___kuader_elektrik_per_pompe_zhytese_0_37_5908.png,ndertim,active
01 – Kandele HQT-8 per motokosa CMR5H,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345040/nearbuy/products/01___kandele_hqt_8_per_motokosa_cmr5h_5909.jpg,ndertim,active
01 – Kandele HQT-5 per motora me 2 kohe,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345046/nearbuy/products/01___kandele_hqt_5_per_motora_me_2_kohe_5910.webp,ndertim,active
01 – Kandele HQT-4  per motokosa bari  motorra 2 kohesh.,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345052/nearbuy/products/01___kandele_hqt_4__per_motokosa_bari__motorr_5911.jpg,ndertim,active
01 – Kandele HQT-3 per motorra 2 kohesh CMR6H,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345058/nearbuy/products/01___kandele_hqt_3_per_motorra_2_kohesh_cmr6h_5912.jpg,ndertim,active
77-321-1 – Kandele tip O-N17C me qafe te gjate,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345064/nearbuy/products/77_321_1___kandele_tip_o_n17c_me_qafe_te_gjat_5913.webp,ndertim,active
77-305-1 – Kandele tip O-JR19,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345070/nearbuy/products/77_305_1___kandele_tip_o_jr19_5914.jpg,ndertim,active
77-324-1 – Kandele tip Champion RCJ7Y,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345076/nearbuy/products/77_324_1___kandele_tip_champion_rcj7y_5915.jpg,ndertim,active
77-307-1 – Kandele tip Champion RCJ6Y,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345082/nearbuy/products/77_307_1___kandele_tip_champion_rcj6y_5916.jpg,ndertim,active
01 – Kandele HQT-8 per motorra B&S-Kawasaki RJ19LM RC12YC,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345088/nearbuy/products/01___kandele_hqt_8_per_motorra_b_s_kawasaki_r_5917.webp,ndertim,active
"01 – Kandele HQT-7 per motorra 4 Kohesht HONDA OHV, Kawasaki.",Ndërtim,Vegla Dore,Honda,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345093/nearbuy/products/01___kandele_hqt_7_per_motorra_4_kohesht_hond_5918.jpg,ndertim,active
"01 – Kandele HQT-2 per motorrsharrra, mund te perdoret per makineri te tjra  Shtil, Oleo-Mak, Alko.",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345099/nearbuy/products/01___kandele_hqt_2_per_motorrsharrra__mund_te_5919.jpg,ndertim,active
Kandele RDJ8J me qafe te shkurter per motora 2-kohe H16mm,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345105/nearbuy/products/kandele_rdj8j_me_qafe_te_shkurter_per_motora__5920.jpg,ndertim,active
Kandele  RDJ7Y me qafe te shkurter per motora 2-kohe H16mm,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345111/nearbuy/products/kandele__rdj7y_me_qafe_te_shkurter_per_motora_5921.jpg,ndertim,active
Kandele RN9YC me qafe te gjate per motora me 4-kohe H21mm,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345117/nearbuy/products/kandele_rn9yc_me_qafe_te_gjate_per_motora_me__5922.jpg,ndertim,active
Kandele RCJ7Y me qafe te shkurter per motora 2-kohe H19mm,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345122/nearbuy/products/kandele_rcj7y_me_qafe_te_shkurter_per_motora__5923.png,ndertim,active
Kandele per motora 2T/4T H19mm,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345129/nearbuy/products/kandele_per_motora_2t_4t_h19mm_5924.jpg,ndertim,active
Kandele me qafe te gjate per motora 4-kohe,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345137/nearbuy/products/kandele_me_qafe_te_gjate_per_motora_4_kohe_5925.jpg,ndertim,active
Tub vibrimi per beton 580×60 mm,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345142/nearbuy/products/tub_vibrimi_per_beton_580_60_mm_5926.jpg,ndertim,active
Tub Vibrimi per beton 45 mm,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345149/nearbuy/products/tub_vibrimi_per_beton_45_mm_5927.jpg,ndertim,active
Tub Vibrimi per beton 38 mm,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345154/nearbuy/products/tub_vibrimi_per_beton_38_mm_5928.jpg,ndertim,active
F – Kit kanelle me gaz me bombul 15 kg,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345160/nearbuy/products/f___kit_kanelle_me_gaz_me_bombul_15_kg_5929.jpg,ndertim,active
Kit me 4 lingota kallji 99.9% kallaj (1Kg),Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345166/nearbuy/products/kit_me_4_lingota_kallji_99_9__kallaj__1kg__5930.jpg,ndertim,active
Reduktor bombula acetileni,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345171/nearbuy/products/reduktor_bombula_acetileni_5931.jpg,ndertim,active
40 – Elektrode Tungsteni 4.0×1.75 mm,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345178/nearbuy/products/40___elektrode_tungsteni_4_0_1_75_mm_5932.png,ndertim,active
521 – Reduktor oksigjeni me valvul sigurie te integruar,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345184/nearbuy/products/521___reduktor_oksigjeni_me_valvul_sigurie_te_5933.jpg,ndertim,active
Tel kallaji 250 gr,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345191/nearbuy/products/tel_kallaji_250_gr_5934.jpg,ndertim,active
Guajne teli celiku Ø1.0-1.2 5M Kuqe,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345197/nearbuy/products/guajne_teli_celiku__1_0_1_2_5m_kuqe_5935.png,ndertim,active
Kit pirografie profesional,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345203/nearbuy/products/kit_pirografie_profesional_5936.jpg,ndertim,active
Kit me 2 lingota kallji 50% kallaj (500 gr),Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345208/nearbuy/products/kit_me_2_lingota_kallji_50__kallaj__500_gr__5937.jpg,ndertim,active
Karroce e galvanizuar 65 lt,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345214/nearbuy/products/karroce_e_galvanizuar_65_lt_5938.jpg,ndertim,active
Guajne teli celiku Ø0.6-0.8 5M Blu,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345220/nearbuy/products/guajne_teli_celiku__0_6_0_8_5m_blu_5939.png,ndertim,active
Perparese saldatori lekure portokalli 90*60 cm,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345226/nearbuy/products/perparese_saldatori_lekure_portokalli_90_60_c_5940.jpg,ndertim,active
Mbajtese maje teli M8 / MT40,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345231/nearbuy/products/mbajtese_maje_teli_m8___mt40_5941.png,ndertim,active
Bek konik I madh MT36,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345237/nearbuy/products/bek_konik_i_madh_mt36_5942.png,ndertim,active
Perparese Lekure Saldatori gri 90x60cm,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345243/nearbuy/products/perparese_lekure_saldatori_gri_90x60cm_5943.jpg,ndertim,active
Rrote gome e levizeshme me frenim 250 mm / 4 cp,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345249/nearbuy/products/rrote_gome_e_levizeshme_me_frenim_250_mm___4__5944.jpg,ndertim,active
Tel kallaji 50% kallaji 1.5 mm 100 gr,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345254/nearbuy/products/tel_kallaji_50__kallaji_1_5_mm_100_gr_5945.jpg,ndertim,active
4.0 – Elektroda Super B 4.0 mm 4.5 kg,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345260/nearbuy/products/4_0___elektroda_super_b_4_0_mm_4_5_kg_5946.jpg,ndertim,active
3.2 – Elektroda Super B 3.2 mm 4.5 kg,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345265/nearbuy/products/3_2___elektroda_super_b_3_2_mm_4_5_kg_5947.jpg,ndertim,active
Rrote gome e levizeshme 250 mm / 6 cp,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345272/nearbuy/products/rrote_gome_e_levizeshme_250_mm___6_cp_5948.jpg,ndertim,active
Bek qeramik per torca TIG Nr.6 e gjate SR17-26,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345277/nearbuy/products/bek_qeramik_per_torca_tig_nr_6_e_gjate_sr17_2_5949.png,ndertim,active
Bek qeramik per torca TIG Nr.5 e gjate SR17-26,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345283/nearbuy/products/bek_qeramik_per_torca_tig_nr_5_e_gjate_sr17_2_5950.png,ndertim,active
Bek qeramik per torca TIG Nr.4 e gjate SR17-26,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345288/nearbuy/products/bek_qeramik_per_torca_tig_nr_4_e_gjate_sr17_2_5951.png,ndertim,active
Tel kallaji 0.5mm 100Gr,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345294/nearbuy/products/tel_kallaji_0_5mm_100gr_5952.jpg,ndertim,active
2.5 – Elektroda Super B 2.5 mm 3 kg,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345299/nearbuy/products/2_5___elektroda_super_b_2_5_mm_3_kg_5953.jpg,ndertim,active
4.0 – Elektroda Fino-M e bute 4.0 mm 4 kg,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345307/nearbuy/products/4_0___elektroda_fino_m_e_bute_4_0_mm_4_kg_5954.jpg,ndertim,active
3.2 – Elektroda Fino-M e bute 3.2 mm 4 kg,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345312/nearbuy/products/3_2___elektroda_fino_m_e_bute_3_2_mm_4_kg_5955.jpg,ndertim,active
2.5 – Elektroda Fino-M e bute 2.5 mm 4 kg,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345318/nearbuy/products/2_5___elektroda_fino_m_e_bute_2_5_mm_4_kg_5956.jpg,ndertim,active
Rrote gome e levizeshme me frenim 200 mm / 6 cp,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345323/nearbuy/products/rrote_gome_e_levizeshme_me_frenim_200_mm___6__5957.jpg,ndertim,active
Mikrosaldues me rimbushje,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345329/nearbuy/products/mikrosaldues_me_rimbushje_5958.jpg,ndertim,active
Kit zevendesues per mikrosaldues 10500,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345336/nearbuy/products/kit_zevendesues_per_mikrosaldues_10500_5959.jpg,ndertim,active
Rrote gome statike 250 mm / 6 cp,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345342/nearbuy/products/rrote_gome_statike_250_mm___6_cp_5960.jpg,ndertim,active
Rrote gome e levizeshme me frenim 180 mm / 6 cp,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345347/nearbuy/products/rrote_gome_e_levizeshme_me_frenim_180_mm___6__5961.jpg,ndertim,active
Paste kallaji 250 gr,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345353/nearbuy/products/paste_kallaji_250_gr_5962.jpg,ndertim,active
Rrote gome e levizeshme me frenim 160 mm / 10 cp,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345358/nearbuy/products/rrote_gome_e_levizeshme_me_frenim_160_mm___10_5963.jpg,ndertim,active
Rrote gome e levizeshme 200 mm / 8 cp,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345364/nearbuy/products/rrote_gome_e_levizeshme_200_mm___8_cp_5964.jpg,ndertim,active
Rrote gome statike 200 mm / 8 cp,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345369/nearbuy/products/rrote_gome_statike_200_mm___8_cp_5965.jpg,ndertim,active
Rrote gome e levizeshme 180 mm / 8 cp,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345375/nearbuy/products/rrote_gome_e_levizeshme_180_mm___8_cp_5966.jpg,ndertim,active
Set me 6 kendore magnetike,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345380/nearbuy/products/set_me_6_kendore_magnetike_5967.jpg,ndertim,active
Mbajtese Elektrode 1000 A,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345386/nearbuy/products/mbajtese_elektrode_1000_a_5968.jpg,ndertim,active
Bombul gazi Mapp gas 400gr,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345391/nearbuy/products/bombul_gazi_mapp_gas_400gr_5969.png,ndertim,active
Bek qeramik per torca TIG Nr.5 e shkurter ST9,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345397/nearbuy/products/bek_qeramik_per_torca_tig_nr_5_e_shkurter_st9_5970.png,ndertim,active
Bek qeramik per torca TIG Nr.4 e shkurter ST9,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345403/nearbuy/products/bek_qeramik_per_torca_tig_nr_4_e_shkurter_st9_5971.png,ndertim,active
580 – Bombel gazi per rimbushje 600 Ml,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345410/nearbuy/products/580___bombel_gazi_per_rimbushje_600_ml_5972.jpg,ndertim,active
Rrote gome e levizeshme 160 mm / 12 cp,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345415/nearbuy/products/rrote_gome_e_levizeshme_160_mm___12_cp_5973.jpg,ndertim,active
Kendore magnetike 5″,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345421/nearbuy/products/kendore_magnetike_5__5974.jpg,ndertim,active
Rrote gome statike 180 mm / 8 cp,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345426/nearbuy/products/rrote_gome_statike_180_mm___8_cp_5975.jpg,ndertim,active
Mbajtese Elektrode 800 A,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345432/nearbuy/products/mbajtese_elektrode_800_a_5976.jpg,ndertim,active
Mbajtese Elektrode 500 A,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345437/nearbuy/products/mbajtese_elektrode_500_a_5977.jpg,ndertim,active
Bek konik I mesem MT25,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345444/nearbuy/products/bek_konik_i_mesem_mt25_5978.png,ndertim,active
Set me 4 kendore magnetike,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345450/nearbuy/products/set_me_4_kendore_magnetike_5979.jpg,ndertim,active
Rrote gome statike 160 mm / 12 cp,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345455/nearbuy/products/rrote_gome_statike_160_mm___12_cp_5980.jpg,ndertim,active
580SMINI – Bombel gazi per rimbushje 110ml,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345461/nearbuy/products/580smini___bombel_gazi_per_rimbushje_110ml_5981.jpg,ndertim,active
Mbajtese maje teli M8/ MT36,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345466/nearbuy/products/mbajtese_maje_teli_m8__mt36_5982.png,ndertim,active
Set 4-kendore magnetike,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345471/nearbuy/products/set_4_kendore_magnetike_5983.jpg,ndertim,active
Rrote gome e levizeshme me frenim 125 mm / 20 cp,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345477/nearbuy/products/rrote_gome_e_levizeshme_me_frenim_125_mm___20_5984.jpg,ndertim,active
575 – Bombul Supergas 330 gr,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345483/nearbuy/products/575___bombul_supergas_330_gr_5985.jpg,ndertim,active
Mbajtese Elektrode 300 A,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345489/nearbuy/products/mbajtese_elektrode_300_a_5986.jpg,ndertim,active
Mbajtese maje teli M6 / MT25,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345494/nearbuy/products/mbajtese_maje_teli_m6___mt25_5987.png,ndertim,active
Mbajtese elektrode tungsteni 3.2mm AC/DC,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345500/nearbuy/products/mbajtese_elektrode_tungsteni_3_2mm_ac_dc_5988.png,ndertim,active
Mbajtese elektrode tungsteni 2.4mm AC/DC,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345505/nearbuy/products/mbajtese_elektrode_tungsteni_2_4mm_ac_dc_5989.png,ndertim,active
Mbajtese elektrode tungsteni 1.6mm AC/DC,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345511/nearbuy/products/mbajtese_elektrode_tungsteni_1_6mm_ac_dc_5990.png,ndertim,active
Rrote portokalli e levizeshme me frenim 125 mm / 24 cp (30-cop),Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345517/nearbuy/products/rrote_portokalli_e_levizeshme_me_frenim_125_m_5991.jpg,ndertim,active
Mbajtese elektrode tungsteni 1.0mm AC/DC,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345522/nearbuy/products/mbajtese_elektrode_tungsteni_1_0mm_ac_dc_5992.png,ndertim,active
Rrote gome e levizeshme me frenim 100 mm / 30 cp,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345527/nearbuy/products/rrote_gome_e_levizeshme_me_frenim_100_mm___30_5993.jpg,ndertim,active
Maje celiku M8/ 1.0mm MT36,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345533/nearbuy/products/maje_celiku_m8__1_0mm_mt36_5994.png,ndertim,active
577 – Bombul rezerve gazi 227 gr,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345539/nearbuy/products/577___bombul_rezerve_gazi_227_gr_5995.jpg,ndertim,active
Mbajtese elektrode tungsteni 1.6mm AC,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345544/nearbuy/products/mbajtese_elektrode_tungsteni_1_6mm_ac_5996.png,ndertim,active
Mbajtese elektrode tungsteni 1.0mm AC,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345551/nearbuy/products/mbajtese_elektrode_tungsteni_1_0mm_ac_5997.png,ndertim,active
Rrote portokalli e levizeshme me frenim 100 mm / 30 cp,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345556/nearbuy/products/rrote_portokalli_e_levizeshme_me_frenim_100_m_5998.jpg,ndertim,active
Rrote portokalli e levizeshme 125 mm / 30 cp,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345562/nearbuy/products/rrote_portokalli_e_levizeshme_125_mm___30_cp_5999.jpg,ndertim,active
Rrote gome e levizeshme 125 mm / 24 cp,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345568/nearbuy/products/rrote_gome_e_levizeshme_125_mm___24_cp_6000.jpg,ndertim,active
Tel kallaji 50% kallaj 1.5 mm 20 gr,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345573/nearbuy/products/tel_kallaji_50__kallaj_1_5_mm_20_gr_6001.jpg,ndertim,active
"Kendore magnetike 4”, 50Lbs, kend 30?,45?,60?,75?,90?,105?,120?,135?,150?",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345579/nearbuy/products/kendore_magnetike_4___50lbs__kend_30__45__60__6002.jpg,ndertim,active
Maje celiku M8/ 1.6mm MT36/40,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345585/nearbuy/products/maje_celiku_m8__1_6mm_mt36_40_6003.png,ndertim,active
Maje alumini M6/ 1.2mm MT15/25,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345591/nearbuy/products/maje_alumini_m6__1_2mm_mt15_25_6004.png,ndertim,active
"12 – Hundez qeramike TIG e shkurter CB 50-CB 70 Ø1,2mm",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345597/nearbuy/products/12___hundez_qeramike_tig_e_shkurter_cb_50_cb__6005.jpg,ndertim,active
Rrote portokalli e levizeshme 100 mm / 36 cp,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345603/nearbuy/products/rrote_portokalli_e_levizeshme_100_mm___36_cp_6006.jpg,ndertim,active
Rrote gome statike 125 mm / 24 cp,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345608/nearbuy/products/rrote_gome_statike_125_mm___24_cp_6007.jpg,ndertim,active
Rrote gome e levizeshme 100 mm / 36 cp,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345613/nearbuy/products/rrote_gome_e_levizeshme_100_mm___36_cp_6008.jpg,ndertim,active
Maje celiku M8/ 1.2mm MT36,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345619/nearbuy/products/maje_celiku_m8__1_2mm_mt36_6009.png,ndertim,active
Maje alumini M6/ 1.0mm MT15/25,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345625/nearbuy/products/maje_alumini_m6__1_0mm_mt15_25_6010.png,ndertim,active
Tel kallaji 1mm 16G,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345631/nearbuy/products/tel_kallaji_1mm_16g_6011.jpg,ndertim,active
Rrote portokalli statike 125 mm / 30 cp,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345636/nearbuy/products/rrote_portokalli_statike_125_mm___30_cp_6012.jpg,ndertim,active
